Date,MMWR_week,Location,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Additional_Doses,Additional_Doses_Vax_Pct
12/23/2020,52,WY,0,0,0,0,,0
12/23/2020,52,SD,0,0,0,0,,0
12/23/2020,52,AR,0,0,0,0,,0
12/23/2020,52,HI,0,0,0,0,,0
12/23/2020,52,DC,0,0,0,0,,0
10/27/2021,43,NC,6672252,63.6,5498438,52.4,295354,5.4
12/23/2020,52,IA,0,0,0,0,,0
12/23/2020,52,MS,0,0,0,0,,0
12/23/2020,52,MD,0,0,0,0,,0
10/27/2021,43,PA,9817237,76.7,7702802,60.2,361031,4.7
12/23/2020,52,NC,0,0,0,0,,0
12/23/2020,52,AZ,0,0,0,0,,0
10/27/2021,43,WA,5264549,69.1,4818276,63.3,411372,8.5
10/27/2021,43,MP,36275,63.8,34750,61.1,2035,5.9
10/27/2021,43,MS,1544403,51.9,1355330,45.5,108540,8
5/10/2023,19,WV,1212338,67.6,1071540,59.8,531751,49.6
5/10/2023,19,VA2,3730897,0,3060384,0,1351037,44.1
5/10/2023,19,ME,1315892,95,1124112,83.6,687844,61.2
5/10/2023,19,ID,1146055,64.1,1012257,56.6,494214,48.8
5/10/2023,19,BP2,155768,0,141755,0,53623,37.8
5/10/2023,19,MP,46858,90.4,44044,84.9,23985,54.5
5/10/2023,19,US,270227181,81.4,230637348,69.5,118438297,51.4
5/10/2023,19,IH2,1167147,56,920622,44.2,347782,37.8
5/10/2023,19,MS,1839306,61.8,1600364,53.8,661477,41.3
10/27/2021,43,AL,2659115,54.2,2183682,44.5,173615,8
12/23/2020,52,FL,0,0,0,0,,0
10/27/2021,43,IN,3602042,53.5,3342864,49.7,281189,8.4
12/23/2020,52,LTC,0,0,0,0,,0
12/23/2020,52,MO,0,0,0,0,,0
10/27/2021,43,RI,823089,77.7,748116,70.6,59951,8
10/27/2021,43,VA,6033483,70.7,5358489,62.8,423880,7.9
12/23/2020,52,NE,0,0,0,0,,0
12/23/2020,52,VA,0,0,0,0,,0
10/27/2021,43,OK,2337167,59.1,1969120,49.8,175631,8.9
10/27/2021,43,KS,1808641,62.1,1543238,53,120050,7.8
12/23/2020,52,AL,0,0,0,0,,0
12/23/2020,52,NY,0,0,0,0,,0
10/27/2021,43,WY,292654,50.6,252966,43.7,26530,10.5
12/23/2020,52,ID,0,0,0,0,,0
12/23/2020,52,MI,0,0,0,0,,0
12/23/2020,52,VI,0,0,0,0,,0
10/27/2021,43,SD,544435,61.5,463507,52.4,41576,9
10/27/2021,43,NJ,6633637,74.7,5875572,66.2,445459,7.6
10/27/2021,43,OH,6501078,55.6,6040206,51.7,511819,8.5
12/23/2020,52,CO,0,0,0,0,,0
12/23/2020,52,IL,0,0,0,0,,0
12/23/2020,52,NH,0,0,0,0,,0
12/23/2020,52,KY,0,0,0,0,,0
12/23/2020,52,TX,0,0,0,0,,0
12/23/2020,52,WV,0,0,0,0,,0
12/23/2020,52,KS,0,0,0,0,,0
12/23/2020,52,MN,0,0,0,0,,0
12/23/2020,52,DE,0,0,0,0,,0
12/23/2020,52,SC,0,0,0,0,,0
12/23/2020,52,VT,0,0,0,0,,0
12/23/2020,52,TN,0,0,0,0,,0
12/23/2020,52,IH2,0,0,0,0,,0
12/23/2020,52,LA,0,0,0,0,,0
10/27/2021,43,US,220936118,66.5,190990750,57.5,14429771,7.6
12/23/2020,52,OK,0,0,0,0,,0
12/23/2020,52,NV,0,0,0,0,,0
12/23/2020,52,NJ,0,0,0,0,,0
12/23/2020,52,CT,0,0,0,0,,0
12/23/2020,52,NM,0,0,0,0,,0
12/23/2020,52,MT,0,0,0,0,,0
12/23/2020,52,VA2,0,0,0,0,,0
10/26/2021,43,NH,1012920,74.5,852443,62.7,12123,1.4
10/26/2021,43,BP2,126567,0,120264,0,2099,1.7
12/23/2020,52,BP2,0,0,0,0,,0
10/26/2021,43,CT,2797226,78.5,2511376,70.4,190625,7.6
10/26/2021,43,MP,36234,63.7,34719,61,1977,5.7
12/23/2020,52,GA,0,0,0,0,,0
10/26/2021,43,RP,17945,99.9,15680,87.6,564,3.6
10/26/2021,43,DC,520237,73.7,438299,62.1,24181,5.5
10/26/2021,43,IA,1872818,59.4,1745363,55.3,160211,9.2
12/23/2020,52,ND,0,0,0,0,,0
10/26/2021,43,VA,6027385,70.6,5354009,62.7,407142,7.6
12/23/2020,52,ME,0,0,0,0,,0
10/26/2021,43,CA,29261675,74.1,24063070,60.9,1629618,6.8
12/23/2020,52,OH,0,0,0,0,,0
10/26/2021,43,ME,1022274,76.1,944234,70.2,76327,8.1
12/23/2020,52,US,0,0,0,0,,0
12/23/2020,52,PR,0,0,0,0,,0
12/23/2020,52,UT,0,0,0,0,,0
12/22/2020,52,AK,0,0,0,0,,0
10/26/2021,43,WV,875356,48.8,734407,41,42329,5.8
12/22/2020,52,MS,0,0,0,0,,0
10/26/2021,43,MA,5485304,79.6,4782361,69.4,329084,6.9
10/26/2021,43,DE,668761,68.7,580729,59.6,47883,8.2
12/22/2020,52,AL,0,0,0,0,,0
12/22/2020,52,MT,0,0,0,0,,0
12/22/2020,52,OH,0,0,0,0,,0
10/26/2021,43,RI,822076,77.6,747507,70.6,56884,7.6
12/22/2020,52,GU,0,0,0,0,,0
12/22/2020,52,VI,0,0,0,0,,0
10/26/2021,43,AK,432116,59.1,383246,52.4,43704,11.4
10/26/2021,43,PA,9814654,76.7,7702328,60.2,359909,4.7
12/22/2020,52,MD,0,0,0,0,,0
10/26/2021,43,MO,3466766,56.5,3037299,49.5,256104,8.4
12/22/2020,52,AS,0,0,0,0,,0
12/22/2020,52,HI,0,0,0,0,,0
10/26/2021,43,WI,3632209,62.4,3379016,58,335581,9.9
12/22/2020,52,PR,0,0,0,0,,0
12/22/2020,52,AR,0,0,0,0,,0
10/26/2021,43,MT,604090,56.5,536415,50.2,58037,10.8
10/26/2021,43,NC,6634752,63.3,5489440,52.3,280348,5.1
10/26/2021,43,NM,1502526,71.7,1296913,61.9,130850,10.1
10/26/2021,43,UT,1947672,60.8,1703471,53.1,100269,5.9
10/26/2021,43,US,220648845,66.5,190793100,57.5,13753793,7.2
10/26/2021,43,KY,2794685,62.6,2436437,54.5,202721,8.3
10/26/2021,43,AR,1739449,57.6,1439158,47.7,112508,7.8
12/22/2020,52,MI,0,0,0,0,,0
10/26/2021,43,ND,403265,52.9,349443,45.9,33841,9.7
10/26/2021,43,VA2,3070127,0,2855615,0,229640,8
12/22/2020,52,VA2,0,0,0,0,,0
12/22/2020,52,PA,0,0,0,0,,0
12/22/2020,52,SC,0,0,0,0,,0
10/26/2021,43,NV,1937937,62.9,1620751,52.6,104674,6.5
12/22/2020,52,MO,0,0,0,0,,0
12/22/2020,52,DD2,0,0,0,0,,0
12/22/2020,52,US,0,0,0,0,,0
10/26/2021,43,PR,2612115,81.8,2340029,73.3,128581,5.5
10/26/2021,43,MI,5785238,57.9,5324409,53.3,513715,9.6
12/22/2020,52,IL,0,0,0,0,,0
12/22/2020,52,VT,0,0,0,0,,0
12/22/2020,52,ND,0,0,0,0,,0
12/22/2020,52,WY,0,0,0,0,,0
10/26/2021,43,HI,1109926,78.4,843312,59.6,62266,7.4
10/26/2021,43,TN,3706432,54.3,3238309,47.4,319956,9.9
12/16/2020,51,VT,0,0,0,0,,0
10/26/2021,43,TX,17703799,61.1,15385308,53.1,1172076,7.6
12/22/2020,52,IN,0,0,0,0,,0
12/22/2020,52,OK,0,0,0,0,,0
12/22/2020,52,SD,0,0,0,0,,0
12/22/2020,52,AZ,0,0,0,0,,0
12/22/2020,52,NC,0,0,0,0,,0
12/16/2020,51,SD,0,0,0,0,,0
12/22/2020,52,VA,0,0,0,0,,0
10/26/2021,43,AL,2653566,54.1,2179242,44.4,157914,7.2
12/22/2020,52,KY,0,0,0,0,,0
10/26/2021,43,IN,3600543,53.5,3341675,49.6,274435,8.2
10/26/2021,43,SC,2941868,57.1,2555460,49.6,239606,9.4
10/26/2021,43,SD,541352,61.2,462162,52.2,36881,8
12/22/2020,52,ME,0,0,0,0,,0
12/22/2020,52,LTC,0,0,0,0,,0
12/22/2020,52,UT,0,0,0,0,,0
12/22/2020,52,RI,0,0,0,0,,0
12/22/2020,52,DC,0,0,0,0,,0
12/22/2020,52,TN,0,0,0,0,,0
12/22/2020,52,WI,0,0,0,0,,0
12/22/2020,52,IA,0,0,0,0,,0
10/26/2021,43,AZ,4432717,60.9,3840813,52.8,283768,7.4
12/16/2020,51,PA,0,0,0,0,,0
12/22/2020,52,CA,0,0,0,0,,0
12/22/2020,52,DE,0,0,0,0,,0
12/22/2020,52,MA,0,0,0,0,,0
12/22/2020,52,WV,0,0,0,0,,0
12/22/2020,52,ID,0,0,0,0,,0
12/22/2020,52,NV,0,0,0,0,,0
10/26/2021,43,WA,5259266,69.1,4813112,63.2,392391,8.2
10/26/2021,43,GU,131747,79.5,120557,72.7,8208,6.8
12/22/2020,52,KS,0,0,0,0,,0
12/22/2020,52,TX,0,0,0,0,,0
5/10/2023,19,IL,10036899,79.2,9054864,71.5,5183276,57.2
5/10/2023,19,KS,2229631,76.5,1909898,65.6,939974,49.2
5/10/2023,19,MH,44709,57.5,36066,46.4,17583,48.8
5/10/2023,19,FL,17810446,82.9,14971549,69.7,6583778,44
5/10/2023,19,MO,4269469,69.6,3634453,59.2,1733218,47.7
5/10/2023,19,GU,159887,94.9,144961,86,79493,54.8
12/16/2020,51,UT,0,0,0,0,,0
12/22/2020,52,CO,0,0,0,0,,0
12/22/2020,52,IH2,0,0,0,0,,0
12/22/2020,52,LA,0,0,0,0,,0
10/26/2021,43,FM,45916,44.3,40321,38.9,52,0.1
10/26/2021,43,DD2,3355594,0,2613207,0,525,0
12/22/2020,52,FL,0,0,0,0,,0
12/22/2020,52,WA,0,0,0,0,,0
12/22/2020,52,CT,0,0,0,0,,0
12/22/2020,52,NJ,0,0,0,0,,0
12/22/2020,52,NM,0,0,0,0,,0
12/22/2020,52,NE,0,0,0,0,,0
10/26/2021,43,FL,14766687,68.8,12764431,59.4,1040501,8.2
12/22/2020,52,NY,0,0,0,0,,0
12/22/2020,52,OR,0,0,0,0,,0
12/22/2020,52,BP2,0,0,0,0,,0
12/22/2020,52,MN,0,0,0,0,,0
10/26/2021,43,VT,494518,79.3,442686,70.9,47863,10.8
12/22/2020,52,NH,0,0,0,0,,0
12/22/2020,52,MP,0,0,0,0,,0
10/26/2021,43,OH,6495059,55.6,6034821,51.6,480842,8
12/22/2020,52,GA,0,0,0,0,,0
12/16/2020,51,WA,0,0,0,0,,0
12/21/2020,52,MN,0,0,0,0,,0
12/21/2020,52,MI,0,0,0,0,,0
12/21/2020,52,AS,0,0,0,0,,0
10/26/2021,43,AS,35220,63.2,30902,55.5,22,0.1
12/21/2020,52,GU,0,0,0,0,,0
12/21/2020,52,MT,0,0,0,0,,0
12/21/2020,52,WY,0,0,0,0,,0
12/21/2020,52,OK,0,0,0,0,,0
10/26/2021,43,VI,55573,53.1,48753,46.6,2370,4.9
12/21/2020,52,CT,0,0,0,0,,0
10/26/2021,43,CO,3874332,67.3,3528824,61.3,338247,9.6
12/21/2020,52,WI,0,0,0,0,,0
5/10/2023,19,VT,623937,95,537193,86.1,359077,66.8
5/10/2023,19,CT,3670090,95,2967081,83.2,1652627,55.7
5/10/2023,19,OH,7707458,65.9,7089473,60.7,4028396,56.8
5/10/2023,19,NJ,8430561,94.9,7043583,79.3,3671069,52.1
10/26/2021,43,MH,23753,40.7,20218,34.6,10,0
5/10/2023,19,DD2,4680434,0,3736516,0,1052862,28.2
5/10/2023,19,TN,4413541,64.6,3852924,56.4,1858161,48.2
5/10/2023,19,CA,33613401,85.1,29588939,74.9,17459544,59
5/10/2023,19,MT,731323,68.4,633531,59.3,334443,52.8
5/10/2023,19,IN,4350210,64.6,3896474,57.9,1995384,51.2
5/10/2023,19,NY,18427712,94.7,15763340,81,7736198,49.1
5/10/2023,19,AL,3193141,65.1,2611593,53.3,1042014,39.9
5/10/2023,19,VA,7794449,91.3,6556391,76.8,3509933,53.5
5/10/2023,19,MD,5566178,92.1,4835390,80,2754851,57
5/10/2023,19,AR,2115165,70.1,1720209,57,768625,44.7
5/10/2023,19,HI,1297884,91.7,1156808,81.7,693350,59.9
5/10/2023,19,OK,2961991,74.9,2399774,60.6,1005893,41.9
5/10/2023,19,NH,1203845,88.5,982565,72.3,543917,55.4
5/10/2023,19,AZ,5704677,78.4,4821350,66.2,2418342,50.2
5/10/2023,19,MI,6979192,69.9,6254485,62.6,3676804,58.8
5/10/2023,19,AS,46226,95,42495,89.7,24682,58.1
5/10/2023,19,AK,535718,73.2,477592,65.3,237614,49.8
5/10/2023,19,MA,7393770,95,5825021,84.5,3313734,56.9
5/10/2023,19,NM,1989307,94.9,1582545,75.5,867565,54.8
5/3/2023,18,DC,836416,95,643873,91.2,330692,51.4
5/3/2023,18,CA,33603152,85,29583959,74.9,17449475,59
5/3/2023,18,NM,1988529,94.8,1582042,75.4,866999,54.8
5/3/2023,18,TN,4412761,64.6,3852430,56.4,1857427,48.2
5/3/2023,18,MO,4268408,69.5,3633715,59.2,1732176,47.7
5/3/2023,18,OR,3457861,82,3064640,72.7,1811733,59.1
5/3/2023,18,NY,18423089,94.7,15759972,81,7732441,49.1
5/3/2023,18,NE,1425528,73.7,1286568,66.5,717695,55.8
5/3/2023,18,AZ,5701722,78.3,4820249,66.2,2416941,50.1
5/3/2023,18,FM,86197,84.2,73686,72,42025,57
5/3/2023,18,PW,20801,95,18557,86.2,12556,67.7
5/3/2023,18,MD,5564484,92,4834128,80,2753154,57
5/3/2023,18,IH2,1166737,56,920432,44.2,347416,37.7
5/3/2023,18,KY,3085515,69.1,2668886,59.7,1295821,48.6
5/3/2023,18,GU,159777,94.8,144921,86,79409,54.8
5/3/2023,18,CT,3668858,95,2966448,83.2,1651810,55.7
5/3/2023,18,OH,7705729,65.9,7088228,60.6,4026701,56.8
5/3/2023,18,MT,731282,68.4,633501,59.3,334413,52.8
5/3/2023,18,MP,46838,90.3,44034,84.9,23958,54.4
5/3/2023,18,AR,2114689,70.1,1719884,57,768248,44.7
5/3/2023,18,IL,10031908,79.2,9051386,71.4,5179767,57.2
5/3/2023,18,NC,9453551,90.1,7016501,66.9,2411385,34.4
5/3/2023,18,WI,4386004,75.3,3980884,68.4,2430720,61.1
5/3/2023,18,US,270129677,81.4,230582699,69.5,118363846,51.3
5/3/2023,18,VA,7790669,91.3,6554032,76.8,3506844,53.5
5/3/2023,18,PA,11660475,91.1,9440201,73.7,4489781,47.6
5/3/2023,18,OK,2961308,74.8,2399286,60.6,1005224,41.9
5/3/2023,18,MS,1838630,61.8,1600015,53.8,661050,41.3
5/3/2023,18,SC,3665139,71.2,3091305,60,1388934,44.9
5/3/2023,18,MH,44709,57.5,36066,46.4,17583,48.8
5/3/2023,18,UT,2421413,75.5,2146258,66.9,1076991,50.2
5/3/2023,18,IA,2235091,70.8,2036179,64.5,1173482,57.6
5/3/2023,18,IN,4349307,64.6,3895825,57.9,1994385,51.2
5/3/2023,18,WY,353583,61.1,307538,53.1,145484,47.3
5/3/2023,18,CO,4836265,84,4247213,73.8,2458643,57.9
5/3/2023,18,MN,4460712,79.1,4081331,72.4,2594186,63.6
5/3/2023,18,MA,7389580,95,5822636,84.5,3308881,56.8
5/3/2023,18,KS,2229026,76.5,1909430,65.5,939411,49.2
5/3/2023,18,WA,6515060,85.6,5812366,76.3,3412177,58.7
5/3/2023,18,WV,1212110,67.6,1071420,59.8,531608,49.6
5/3/2023,18,SD,745210,84.2,588177,66.5,276140,46.9
5/3/2023,18,PR,2904859,91,2687623,84.2,1807449,67.3
5/3/2023,18,FL,17803041,82.9,14967975,69.7,6580456,44
5/3/2023,18,NV,2399568,77.9,1966248,63.8,863800,43.9
5/3/2023,18,VT,623691,95,536961,86.1,358804,66.8
5/3/2023,18,LA,2923660,62.9,2561279,55.1,1109718,43.3
5/3/2023,18,TX,22306212,76.9,18402210,63.5,7487976,40.7
5/3/2023,18,ID,1145732,64.1,1011990,56.6,493881,48.8
5/3/2023,18,VI,75377,70.9,59067,55.6,18574,31.4
5/3/2023,18,NH,1203509,88.5,982208,72.2,543467,55.3
5/3/2023,18,BP2,155768,0,141755,0,53623,37.8
12/21/2020,52,US,0,0,0,0,,0
5/3/2023,18,VA2,3729543,0,3059856,0,1349874,44.1
5/3/2023,18,AS,46214,95,42487,89.7,24682,58.1
5/3/2023,18,NJ,8428544,94.9,7042224,79.3,3669121,52.1
5/3/2023,18,DE,861732,88.5,715754,73.5,369875,51.7
5/3/2023,18,ME,1315202,95,1123811,83.6,687425,61.2
5/3/2023,18,ND,530510,69.6,448628,58.9,219393,48.9
5/3/2023,18,AK,535588,73.2,477506,65.3,237456,49.7
5/3/2023,18,MI,6977575,69.9,6253285,62.6,3674948,58.8
5/3/2023,18,DD2,4679118,0,3735389,0,1051975,28.2
5/3/2023,18,AL,3192610,65.1,2611270,53.3,1041488,39.9
12/21/2020,52,UT,0,0,0,0,,0
5/3/2023,18,HI,1297553,91.6,1156570,81.7,692892,59.9
5/3/2023,18,RI,1126465,95,932310,88,545366,58.5
5/3/2023,18,GA,7285819,68.6,6102280,57.5,2703345,44.3
4/26/2023,17,SD,745119,84.2,588101,66.5,276056,46.9
4/26/2023,17,NE,1425075,73.7,1286219,66.5,717267,55.8
4/26/2023,17,FM,86194,84.2,73683,72,42023,57
4/26/2023,17,BP2,155768,0,141755,0,53623,37.8
4/26/2023,17,KS,2228364,76.5,1908945,65.5,938830,49.2
4/26/2023,17,MT,731067,68.4,633338,59.3,334101,52.8
4/26/2023,17,IL,10029193,79.1,9049639,71.4,5177078,57.2
12/21/2020,52,OH,0,0,0,0,,0
4/26/2023,17,TX,22292176,76.9,18398448,63.5,7481854,40.7
4/26/2023,17,MI,6976076,69.9,6252039,62.6,3672981,58.7
4/26/2023,17,TN,4408993,64.6,3849086,56.4,1853187,48.1
4/26/2023,17,IA,2234648,70.8,2035815,64.5,1172997,57.6
4/26/2023,17,PR,2904815,91,2687608,84.2,1807426,67.3
4/26/2023,17,VT,623529,95,536770,86,358562,66.8
4/26/2023,17,DC,836000,95,643589,91.2,330323,51.3
4/26/2023,17,ND,530366,69.6,448531,58.9,219261,48.9
4/26/2023,17,OK,2960549,74.8,2398685,60.6,1004530,41.9
4/26/2023,17,KY,3084706,69,2668519,59.7,1295340,48.5
4/26/2023,17,VI,75372,70.9,59065,55.6,18573,31.4
4/26/2023,17,NJ,8426529,94.9,7040881,79.3,3667317,52.1
4/26/2023,17,DE,861296,88.5,715480,73.5,369465,51.6
4/26/2023,17,FL,17796188,82.9,14964446,69.7,6577318,44
4/26/2023,17,MO,4267293,69.5,3633023,59.2,1731238,47.7
4/26/2023,17,WV,1211884,67.6,1071304,59.8,531434,49.6
4/26/2023,17,MD,5562893,92,4832890,79.9,2751567,56.9
4/26/2023,17,NC,9450636,90.1,7014285,66.9,2408708,34.3
4/26/2023,17,MP,46822,90.3,44026,84.9,23923,54.3
4/26/2023,17,NY,18418752,94.7,15756743,81,7728886,49.1
4/26/2023,17,NM,1987770,94.8,1581579,75.4,866454,54.8
4/26/2023,17,PA,11654826,91,9435863,73.7,4486440,47.5
4/26/2023,17,AK,535477,73.2,477412,65.3,237318,49.7
4/26/2023,17,CA,33596928,85,29580494,74.9,17442258,59
4/26/2023,17,SC,3664305,71.2,3090692,60,1388152,44.9
4/26/2023,17,NV,2398783,77.9,1965901,63.8,863315,43.9
4/26/2023,17,RI,1126175,95,932071,88,545083,58.5
4/26/2023,17,CO,4833946,83.9,4245045,73.7,2455456,57.8
4/26/2023,17,DD2,4678240,0,3734381,0,1050925,28.1
4/26/2023,17,VA,7789705,91.3,6553821,76.8,3506612,53.5
4/26/2023,17,WY,353546,61.1,307515,53.1,145468,47.3
4/26/2023,17,ME,1314692,95,1123509,83.6,687006,61.1
4/26/2023,17,UT,2421332,75.5,2146229,66.9,1076961,50.2
4/26/2023,17,OR,3456543,82,3063739,72.6,1810354,59.1
4/26/2023,17,US,270047396,81.3,230533196,69.4,118297072,51.3
4/26/2023,17,ID,1145511,64.1,1011810,56.6,493627,48.8
4/26/2023,17,PW,20801,95,18557,86.2,12556,67.7
4/26/2023,17,GA,7283867,68.6,6100916,57.5,2701553,44.3
4/26/2023,17,MS,1838193,61.8,1599788,53.8,660772,41.3
4/26/2023,17,AZ,5699178,78.3,4819349,66.2,2415659,50.1
4/26/2023,17,AR,2114069,70.1,1719511,57,767815,44.7
4/26/2023,17,IH2,1166263,56,920195,44.2,347060,37.7
4/26/2023,17,HI,1297316,91.6,1156369,81.7,692491,59.9
4/26/2023,17,GU,159773,94.8,144917,86,79399,54.8
4/26/2023,17,NH,1203271,88.5,981973,72.2,543076,55.3
4/26/2023,17,OH,7704132,65.9,7086935,60.6,4024987,56.8
4/26/2023,17,CT,3667574,95,2965828,83.2,1650993,55.7
4/26/2023,17,MA,7389120,95,5822504,84.5,3308742,56.8
4/26/2023,17,WA,6512864,85.5,5810429,76.3,3409247,58.7
4/26/2023,17,IN,4348487,64.6,3895231,57.9,1993465,51.2
4/26/2023,17,MN,4459500,79.1,4080420,72.4,2592539,63.5
4/26/2023,17,VA2,3728163,0,3059330,0,1348774,44.1
4/26/2023,17,AS,46214,95,42484,89.6,24682,58.1
4/26/2023,17,WI,4385177,75.3,3980224,68.4,2429374,61
4/26/2023,17,MH,44548,57.3,35878,46.2,17330,48.3
4/26/2023,17,AL,3192073,65.1,2610908,53.2,1041042,39.9
4/26/2023,17,LA,2923282,62.9,2561017,55.1,1109381,43.3
4/19/2023,16,DD2,4677435,0,3733440,0,1049805,28.1
4/19/2023,16,IH2,1165866,56,919974,44.2,346682,37.7
4/19/2023,16,WA,6511079,85.5,5808935,76.3,3406536,58.6
12/21/2020,52,CA,0,0,0,0,,0
4/19/2023,16,KS,2227782,76.5,1908475,65.5,938360,49.2
4/19/2023,16,NH,1202977,88.5,981720,72.2,542762,55.3
4/19/2023,16,WY,353471,61.1,307470,53.1,145409,47.3
4/19/2023,16,CA,33589831,85,29576417,74.9,17433884,58.9
4/19/2023,16,DE,861253,88.4,715460,73.5,369436,51.6
4/19/2023,16,CO,4833756,83.9,4244917,73.7,2455358,57.8
4/19/2023,16,PW,20801,95,18557,86.2,12556,67.7
4/19/2023,16,AL,3191535,65.1,2610498,53.2,1040461,39.9
4/19/2023,16,US,269971358,81.3,230485008,69.4,118234271,51.3
4/19/2023,16,NV,2398052,77.9,1965579,63.8,862911,43.9
4/19/2023,16,NC,9445075,90.1,7010803,66.8,2406317,34.3
4/19/2023,16,MT,730919,68.4,633178,59.2,333912,52.7
4/19/2023,16,NJ,8424472,94.8,7039436,79.3,3665593,52.1
4/19/2023,16,OH,7702256,65.9,7085178,60.6,4022854,56.8
4/19/2023,16,MA,7387358,95,5821514,84.5,3306803,56.8
4/19/2023,16,TX,22280648,76.8,18394425,63.4,7476383,40.6
4/19/2023,16,VI,75210,70.8,59005,55.5,18565,31.5
4/19/2023,16,NE,1424696,73.7,1285875,66.5,716825,55.7
4/19/2023,16,NY,18414992,94.7,15753574,81,7725195,49
4/19/2023,16,FM,86121,84.2,73594,71.9,41928,57
4/19/2023,16,ME,1314377,95,1123260,83.6,686651,61.1
4/19/2023,16,OR,3455694,81.9,3063119,72.6,1809382,59.1
4/19/2023,16,HI,1297084,91.6,1156203,81.7,692143,59.9
4/19/2023,16,CT,3666615,95,2965346,83.2,1650105,55.6
4/19/2023,16,MI,6974778,69.8,6250888,62.6,3671342,58.7
4/19/2023,16,UT,2420295,75.5,2145210,66.9,1075659,50.1
4/19/2023,16,BP2,155755,0,141740,0,53623,37.8
4/19/2023,16,WV,1211718,67.6,1071187,59.8,531333,49.6
4/19/2023,16,IN,4347542,64.6,3894582,57.8,1992497,51.2
4/19/2023,16,AK,535364,73.2,477333,65.2,237166,49.7
12/21/2020,52,NE,0,0,0,0,,0
4/19/2023,16,MP,46805,90.3,44013,84.9,23899,54.3
4/19/2023,16,KY,3084089,69,2668206,59.7,1294847,48.5
4/19/2023,16,AZ,5696966,78.3,4818541,66.2,2414461,50.1
4/19/2023,16,ID,1145265,64.1,1011589,56.6,493382,48.8
4/19/2023,16,MH,44528,57.3,35849,46.1,17260,48.1
4/19/2023,16,RI,1125956,95,931892,88,544797,58.5
4/19/2023,16,SD,745020,84.2,588037,66.5,275965,46.9
4/19/2023,16,TN,4408185,64.5,3848463,56.4,1852578,48.1
4/19/2023,16,VT,623405,95,536633,86,358323,66.8
4/19/2023,16,PR,2904767,91,2687596,84.2,1807403,67.2
12/21/2020,52,OR,0,0,0,0,,0
4/19/2023,16,OK,2959822,74.8,2398147,60.6,1003966,41.9
4/19/2023,16,DC,835022,95,642532,91,329014,51.2
4/19/2023,16,MD,5561497,92,4831748,79.9,2749976,56.9
4/19/2023,16,NM,1987088,94.8,1581107,75.4,865987,54.8
4/19/2023,16,VA,7788016,91.2,6552533,76.8,3504904,53.5
4/19/2023,16,GA,7282162,68.6,6099499,57.4,2699913,44.3
4/19/2023,16,FL,17790290,82.8,14960333,69.7,6574418,43.9
4/19/2023,16,IL,10025343,79.1,9047583,71.4,5173937,57.2
4/19/2023,16,PA,11651902,91,9433621,73.7,4484269,47.5
4/19/2023,16,MO,4266386,69.5,3632377,59.2,1730293,47.6
4/19/2023,16,AS,46213,95,42483,89.6,24681,58.1
4/19/2023,16,ND,530225,69.6,448408,58.8,219113,48.9
4/19/2023,16,MN,4458250,79.1,4079456,72.3,2590904,63.5
4/19/2023,16,AR,2113686,70,1719258,57,767517,44.6
4/19/2023,16,IA,2234231,70.8,2035436,64.5,1172462,57.6
4/19/2023,16,WI,4384381,75.3,3979492,68.3,2428131,61
4/19/2023,16,LA,2922817,62.9,2560632,55.1,1108912,43.3
4/19/2023,16,GU,159726,94.8,144876,86,79330,54.8
4/19/2023,16,MS,1838083,61.8,1599712,53.8,660680,41.3
4/19/2023,16,VA2,3726854,0,3058863,0,1347773,44.1
12/21/2020,52,WV,0,0,0,0,,0
4/19/2023,16,SC,3663577,71.2,3090140,60,1387444,44.9
4/12/2023,15,MT,730659,68.4,633022,59.2,333573,52.7
4/12/2023,15,KY,3083210,69,2667632,59.7,1294411,48.5
4/12/2023,15,NJ,8422414,94.8,7037922,79.2,3663772,52.1
4/12/2023,15,AK,535225,73.2,477231,65.2,237003,49.7
4/12/2023,15,RI,1125682,95,931689,87.9,544529,58.4
4/12/2023,15,MH,44456,57.2,35719,45.9,17082,47.8
4/12/2023,15,AZ,5692250,78.2,4817050,66.2,2412757,50.1
4/12/2023,15,CT,3665855,95,2964918,83.2,1649451,55.6
4/12/2023,15,CO,4832322,83.9,4243671,73.7,2453730,57.8
4/12/2023,15,LA,2922463,62.9,2560321,55.1,1108514,43.3
4/12/2023,15,NV,2397424,77.8,1965252,63.8,862547,43.9
4/12/2023,15,ID,1144958,64.1,1011308,56.6,492984,48.7
4/12/2023,15,PW,20801,95,18554,86.2,12554,67.7
4/12/2023,15,MS,1837411,61.7,1599255,53.7,660243,41.3
4/12/2023,15,PA,11640057,90.9,9423284,73.6,4475278,47.5
4/12/2023,15,MN,4456951,79,4078309,72.3,2589168,63.5
4/12/2023,15,FM,86073,84.1,73564,71.9,41867,56.9
4/12/2023,15,DE,861065,88.4,715327,73.5,369260,51.6
4/12/2023,15,PR,2904553,90.9,2687333,84.1,1806945,67.2
4/12/2023,15,OH,7700545,65.9,7082025,60.6,4020274,56.8
4/12/2023,15,NM,1986449,94.7,1580694,75.4,865532,54.8
4/12/2023,15,IH2,1165471,56,919716,44.2,346319,37.7
4/12/2023,15,NE,1424245,73.6,1285468,66.5,716326,55.7
